,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
4160,0.37,5,3,4,61.7,55.0,4.64,4.67,2.87,-134.17366008626868
4161,0.7,4,4,2,60.0,60.0,5.69,5.65,3.51,1882.9750817951062
4162,1.7,3,2,3,61.9,62.0,7.52,7.58,4.67,10398.778106439358
4163,1.02,4,4,6,62.2,60.0,6.39,6.43,3.99,6789.143444821608
4164,0.7,3,2,5,63.1,54.0,5.61,5.67,3.56,2659.0351718988295
4165,1.53,3,4,6,62.5,57.0,7.33,7.38,4.6,11115.332247305885
4166,0.95,2,7,2,56.5,61.0,6.53,6.5,3.68,4728.771900875583
4167,0.5,5,7,4,61.7,56.0,5.12,5.14,3.16,2287.25600835797
4168,0.7,5,6,4,62.2,55.0,5.64,5.67,3.52,3724.857474421482
4169,2.52,4,2,3,58.5,59.0,8.9,8.87,5.2,17759.192807706393
4170,0.36,4,4,2,59.3,59.0,4.66,4.62,2.75,-1104.5776935999666
4171,0.34,3,5,2,63.5,56.0,4.48,4.44,2.83,-1115.6739332979496
4172,0.51,3,6,2,58.3,61.9,5.19,5.2,3.04,697.8849738625886
4173,0.56,5,6,5,60.8,55.0,5.37,5.32,3.25,3018.2771810989434
4174,1.13,4,4,5,61.6,58.0,6.76,6.68,4.14,7232.116140315169
4175,2.09,3,5,2,62.7,61.0,8.07,8.14,5.08,14261.435940059042
4176,1.51,5,3,4,61.9,59.0,7.29,7.34,4.53,9882.915057414857
4177,0.34,5,5,7,61.4,57.0,4.5,4.53,2.77,1812.5492706488167
4178,1.01,2,1,3,58.8,57.0,6.57,6.63,3.88,3860.8804763015523
4179,1.14,5,3,6,61.9,56.0,6.69,6.72,4.15,7678.931677282844
4180,1.01,2,3,3,63.1,60.0,6.37,6.41,4.03,4500.445515227553
4181,0.71,2,2,5,59.1,63.4,5.76,5.81,3.42,2591.7640105668215
4182,0.36,4,4,8,62.5,60.0,4.49,4.53,2.82,2036.9532856761525
4183,1.2,4,3,2,62.5,58.0,6.74,6.69,4.2,5956.652526148386
4184,0.52,5,3,4,61.7,54.0,5.18,5.22,3.21,1183.864329058617
4185,0.63,4,2,5,62.0,58.0,5.52,5.45,3.4,2199.091137572883
4186,1.01,4,5,3,62.2,59.0,6.41,6.36,3.97,5450.291275370224
4187,0.41,3,6,2,63.2,58.0,4.72,4.68,2.97,-180.8070189006694
4188,0.52,2,2,3,63.6,60.0,5.1,5.05,3.23,-124.92776877540564
4189,0.31,5,2,2,62.0,54.1,4.32,4.35,2.69,-2028.3483682992637
4190,1.5,4,3,1,62.9,60.0,7.31,7.22,4.57,8069.140007892138
4191,1.02,2,3,2,60.3,63.0,6.45,6.49,3.9,4064.7262179578593
4192,0.25,4,3,7,60.1,62.0,4.11,4.08,2.46,227.02107762754895
4193,0.31,2,3,7,63.7,56.0,4.33,4.3,2.75,443.95555206883637
4194,0.26,5,3,6,61.8,55.7,4.08,4.1,2.53,-53.55785903381184
4195,0.73,3,7,4,63.5,58.0,5.68,5.72,3.62,3997.9668704967935
4196,1.51,2,2,5,63.6,57.0,7.14,7.21,4.56,9621.299952672876
4197,0.72,3,6,2,61.4,58.0,5.76,5.8,3.55,2543.138158665426
4198,0.31,2,4,4,64.4,54.0,4.24,4.29,2.75,-807.0274181062214
4199,1.01,5,5,5,61.7,56.0,6.48,6.45,3.99,6652.608629070595
4200,1.0,4,7,5,62.7,54.0,6.38,6.35,3.99,7049.16410811194
4201,1.12,3,2,4,62.9,55.9,6.59,6.62,4.16,5825.953044958489
4202,1.14,3,5,7,62.2,55.9,6.67,6.69,4.16,8531.8044915382
4203,0.75,5,4,2,62.5,55.0,5.82,5.77,3.62,2477.461438785069
4204,0.54,4,3,7,62.0,57.0,5.25,5.2,3.24,2775.227856640993
4205,1.55,4,3,4,61.7,59.0,7.44,7.4,4.58,10079.251493911828
4206,0.32,5,7,2,61.1,56.0,4.41,4.39,2.69,-341.56657170793096
4207,1.01,4,4,6,61.9,59.0,6.41,6.45,3.98,6701.274245545281
4208,0.3,5,6,6,62.2,57.0,4.28,4.31,2.67,1257.2664964604937
4209,0.4,3,7,4,63.6,55.0,4.68,4.72,2.99,1098.2832943780468
4210,1.12,5,3,5,60.9,57.0,6.71,6.73,4.09,6979.604782184177
4211,0.41,5,3,5,61.8,56.0,4.78,4.73,2.94,740.8916335650529
4212,1.15,5,3,3,61.9,55.0,6.74,6.77,4.18,6196.035386921112
4213,1.04,5,6,6,61.0,57.0,6.61,6.57,4.02,7759.587242908594
4214,2.02,1,4,1,65.6,57.0,7.87,7.8,5.15,12492.699807899075
4215,1.11,5,5,7,59.7,58.0,6.7,6.74,4.01,8578.477614925896
4216,0.62,4,4,6,59.2,59.0,5.58,5.56,3.3,3274.3754737685795
4217,0.31,5,2,5,61.9,54.0,4.34,4.38,2.7,-457.5828786612037
4218,0.9,2,4,2,63.8,56.0,6.16,6.13,3.92,3330.078346104954
4219,0.44,4,6,6,60.0,59.0,4.95,4.99,2.98,2332.29492572072
4220,0.91,3,2,2,62.8,61.0,6.15,6.18,3.87,2933.5228670636097
4221,0.73,4,6,4,61.6,59.0,5.77,5.73,3.54,3833.324711642126
4222,1.5,2,3,4,63.6,58.0,7.22,7.27,4.61,9329.62477631353
4223,0.5,4,4,6,59.6,60.0,5.18,5.15,3.08,2219.945082452672
4224,0.57,4,7,4,61.7,60.0,5.32,5.28,3.27,2747.2000426839168
4225,0.54,5,7,4,61.9,55.0,5.24,5.23,3.24,2638.7328054632726
4226,1.02,5,3,4,60.4,57.0,6.58,6.54,3.96,5577.3242928749005
4227,0.31,2,6,8,64.2,60.0,4.22,4.28,2.73,1926.8916070038595
4228,0.34,5,6,2,62.9,56.0,4.48,4.45,2.81,-485.61069261828106
4229,0.5,5,5,2,61.7,55.0,5.13,5.15,3.17,600.5139763399284
4230,0.3,5,4,2,62.1,58.0,4.27,4.3,2.66,-1476.652528649587
4231,0.4,5,5,3,61.6,55.0,4.72,4.76,2.92,245.4104801226904
4232,0.7,3,4,3,63.3,61.0,5.6,5.55,3.53,2251.423217732792
4233,0.31,2,7,3,63.5,56.0,4.29,4.31,2.73,-371.2683562632383
4234,1.21,2,4,3,63.8,58.0,6.75,6.64,4.27,6577.61202021707
4235,0.82,3,6,4,62.8,59.0,5.92,5.93,3.72,4469.007144520721
4236,0.5,1,4,5,64.9,57.0,4.98,4.94,3.22,1230.9355040816517
4237,1.04,3,6,3,62.8,59.0,6.46,6.41,4.04,5878.541032053869
4238,1.31,4,3,2,60.8,58.0,7.13,7.08,4.32,6923.213718187972
4239,2.07,3,3,3,62.1,59.0,8.15,8.2,5.08,13969.720999126404
4240,2.01,3,2,4,62.4,58.0,8.06,7.99,5.01,13646.311780551472
4241,1.06,5,3,4,61.2,55.0,6.57,6.61,4.03,5928.801089980201
4242,0.9,4,5,4,61.9,55.0,6.25,6.23,3.86,5007.318579876663
4243,1.02,5,4,2,62.4,54.0,6.39,6.47,4.02,4849.929819245863
4244,0.71,4,6,4,61.0,60.0,5.76,5.69,3.49,3657.586313089474
4245,0.5,5,6,3,63.0,56.0,5.13,5.06,3.21,1443.8849923489488
4246,0.54,4,3,5,62.6,59.0,5.22,5.19,3.26,1728.050863548955
4247,1.12,5,7,3,60.5,56.0,6.75,6.78,4.09,7211.557866944144
4248,0.31,5,2,3,61.3,55.0,4.39,4.42,2.7,-1504.7598717532437
4249,2.13,4,1,2,62.6,58.0,8.21,8.18,5.13,13488.923019920674
4250,1.74,5,6,3,62.2,56.0,7.72,7.67,4.79,12339.665702613334
4251,0.62,1,5,3,55.1,66.0,5.85,5.7,3.18,1557.9714217685232
4252,0.8,4,6,3,62.9,60.0,5.89,5.87,3.7,3924.820610030387
4253,0.5,3,5,5,61.9,62.0,5.02,5.06,3.12,1860.9987447613203
4254,0.32,3,6,7,60.9,58.0,4.49,4.45,2.72,1646.3126703424987
4255,1.07,5,6,2,62.4,60.0,6.49,6.52,4.06,5928.840854553493
4256,2.5,1,3,2,64.9,58.0,8.46,8.43,5.48,16914.227350245725
4257,0.31,5,7,4,61.2,55.0,4.38,4.35,2.67,617.741222107782
4258,0.37,5,1,8,61.9,54.0,4.63,4.68,2.88,1320.615287171806
4259,1.3,4,5,5,61.0,59.0,7.05,7.08,4.31,9045.675047475708
4260,1.02,4,6,3,62.8,58.0,6.45,6.39,4.03,5857.942994109551
4261,0.36,5,4,3,61.1,55.0,4.58,4.62,2.81,-425.8488364456134
4262,1.14,4,7,2,59.2,61.0,6.84,6.82,4.04,6708.5674083424365
4263,0.7,3,6,2,63.2,61.0,5.62,5.59,3.54,2367.3997601127758
4264,0.3,4,6,4,61.8,58.0,4.28,4.26,2.64,54.949142760121504
4265,0.71,5,7,2,61.0,56.0,5.77,5.8,3.53,3085.3322000687676
4266,0.4,4,5,7,61.1,59.0,4.75,4.78,2.91,2184.624105698438
4267,1.18,4,2,2,60.8,58.0,6.84,6.78,4.14,5461.131608132735
4268,0.34,5,6,7,62.2,56.0,4.46,4.44,2.77,2132.331790111817
4269,1.5,4,4,3,62.3,58.0,7.33,7.27,4.55,9436.099520447178
4270,0.72,3,5,2,58.5,60.0,5.86,5.93,3.45,2223.3556392024257
4271,1.03,5,6,6,60.6,59.0,6.5,6.53,3.95,7671.718043632269
4272,0.28,3,2,4,61.9,57.0,4.16,4.19,2.58,-1555.0596942528682
4273,0.31,5,1,3,62.4,53.0,4.38,4.4,2.74,-1824.542391216245
4274,1.02,3,7,2,62.7,59.0,6.36,6.44,4.01,5498.996656418198
4275,0.7,2,2,2,63.5,56.0,5.59,5.63,3.56,933.1293216524364
4276,1.34,3,6,2,62.1,63.0,7.06,7.01,4.37,7991.028513797619
4277,2.07,3,1,4,61.3,56.0,8.16,8.2,5.02,13853.744456746424
4278,0.74,1,4,3,64.8,59.0,5.63,5.6,3.64,2292.6192936214284
4279,0.58,5,6,2,61.4,57.1,5.36,5.38,3.3,1623.2500900135346
4280,0.31,5,7,5,60.5,57.0,4.39,4.41,2.66,1141.329718653802
4281,0.54,5,4,6,62.6,57.0,5.19,5.23,3.26,2726.5622401663095
4282,1.01,4,5,5,62.5,58.0,6.42,6.37,4.0,6497.468268462262
4283,1.29,5,4,6,62.4,57.0,6.97,6.94,4.34,9316.752185890733
4284,1.01,3,3,3,61.9,59.0,6.4,6.43,3.97,4655.585875835886
4285,1.14,5,3,3,62.3,56.0,6.69,6.77,4.19,6108.166187644785
4286,0.3,5,6,7,62.5,56.0,4.28,4.3,2.68,1780.8549930065146
4287,1.33,5,3,3,62.7,56.0,7.04,6.99,4.4,7777.680973894976
4288,0.35,4,3,3,60.0,61.0,4.6,4.57,2.75,-988.640915793273
4289,0.77,3,1,7,62.8,58.0,5.78,5.84,3.65,4001.514040462147
4290,0.41,2,2,3,63.8,57.0,4.7,4.67,2.99,-1091.4889608149879
4291,1.02,2,7,3,63.3,58.0,6.35,6.39,4.03,5867.4447923558855
4292,0.78,3,1,4,63.0,58.0,5.84,5.87,3.69,2518.617750100415
4293,0.38,5,6,6,62.4,56.0,4.63,4.69,2.91,1960.2200906711005
4294,1.06,3,5,3,61.2,57.0,6.58,6.68,4.06,5734.496911143518
4295,1.02,5,3,6,62.1,56.0,6.5,6.45,4.02,6624.501285966939
4296,0.71,5,7,3,62.4,57.0,5.69,5.72,3.56,3608.9206966147885
4297,1.51,5,2,3,62.2,56.0,7.36,7.27,4.55,9039.544041405836
4298,0.41,5,6,5,62.0,55.0,4.77,4.74,2.95,1700.2391919540569
4299,0.7,4,6,2,59.8,61.0,5.76,5.74,3.44,2522.540120721109
4300,0.39,4,5,7,59.7,58.0,4.75,4.73,2.83,2096.754906422111
4301,0.71,5,6,2,62.7,56.0,5.68,5.71,3.57,2765.549680605767
4302,0.31,5,4,3,61.2,56.0,4.37,4.39,2.68,-865.194832827241
4303,0.5,4,4,2,60.7,57.0,5.15,5.07,3.1,125.59109626859299
4304,0.51,5,5,5,62.5,55.0,5.08,5.13,3.19,2259.1486652543135
4305,0.36,4,5,4,60.5,60.0,4.61,4.55,2.77,262.38181895507387
4306,1.15,4,4,5,63.0,60.0,6.68,6.6,4.18,7407.854538867821
4307,0.71,5,1,5,62.3,55.0,5.7,5.73,3.56,2737.4025729288205
4308,0.4,4,6,8,61.3,58.0,4.77,4.73,2.91,3027.9951217074577
4309,0.51,5,6,3,61.7,56.0,5.13,5.17,3.18,1531.7541916252758
4310,0.71,2,4,4,64.0,55.0,5.65,5.67,3.62,2707.7405529468033
4311,1.09,4,5,3,62.7,58.0,6.56,6.51,4.1,6153.244869580829
4312,2.14,5,3,2,61.9,57.0,8.34,8.28,5.14,14371.497618731335
4313,1.29,5,5,5,60.7,57.0,7.08,7.05,4.29,9112.946208807714
4314,1.03,5,5,3,61.3,57.0,6.58,6.51,4.01,5781.170034531207
4315,0.36,5,6,5,61.6,57.0,4.54,4.58,2.81,1260.8931955724292
4316,0.31,5,2,8,61.3,57.0,4.4,4.34,2.68,1113.1826109768554
4317,0.41,4,2,7,61.9,57.0,4.82,4.78,2.97,1313.1457465857584
4318,0.31,5,7,3,62.4,56.0,4.33,4.35,2.71,94.15272556176296
4319,1.56,2,1,4,62.3,64.0,7.41,7.36,4.6,9217.274933045484
4320,0.3,5,7,4,61.0,55.0,4.38,4.34,2.66,529.8720228314569
4321,1.51,4,3,3,61.2,60.0,7.46,7.37,4.54,9204.186200260503
4322,0.74,4,5,2,59.6,58.0,5.91,5.87,3.51,2554.234398363411
4323,0.4,2,4,4,62.8,54.4,4.67,4.7,2.94,-16.20462461929128
4324,0.82,4,4,2,60.7,61.0,6.01,5.98,3.64,2937.4054731110136
4325,1.2,5,3,2,61.0,57.0,6.9,6.84,4.19,6111.7928867567225
4326,0.9,2,5,4,63.3,57.0,6.04,6.09,3.84,4697.037858659996
4327,0.33,4,6,4,61.1,59.0,4.49,4.45,2.73,318.5567405890988
4328,0.31,5,5,4,61.9,54.0,4.38,4.35,2.7,-21.82381681822062
4329,0.91,3,5,4,62.1,58.0,6.19,6.24,3.86,4940.047418544653
4330,1.11,3,4,2,63.2,56.0,6.61,6.56,4.16,5330.471891516127
4331,0.31,4,3,6,60.6,60.0,4.34,4.38,2.64,230.64777673948356
4332,1.25,4,3,2,60.5,61.0,6.97,6.91,4.2,6395.998522530017
4333,0.4,3,5,2,62.6,53.0,4.7,4.75,2.96,-588.4587376399959
4334,1.53,4,6,2,58.9,59.0,7.63,7.55,4.47,9815.683660656143
4335,1.0,2,5,2,60.2,65.0,6.38,6.41,3.85,4528.55285833121
4336,1.02,3,6,4,59.2,58.0,6.52,6.58,3.88,6226.391130047237
4337,0.9,2,7,3,63.6,63.0,6.07,6.03,3.85,4813.014401039976
4338,0.6,4,4,7,60.0,58.0,5.53,5.43,3.29,3622.2255717619482
4339,1.0,1,1,3,64.9,58.0,6.29,6.23,4.06,3617.870916416892
4340,0.59,3,6,3,62.9,58.0,5.31,5.34,3.35,1924.4270646192126
4341,0.32,5,7,7,61.8,56.0,4.39,4.41,2.72,2276.375911022167
4342,1.11,4,6,2,62.5,58.0,6.61,6.63,4.14,6125.177291050462
4343,0.72,3,4,2,59.7,56.0,5.83,5.89,3.5,1903.5731197394252
4344,1.12,5,4,2,62.4,56.0,6.63,6.67,4.15,5728.62181200912
4345,0.56,5,4,4,62.0,56.0,5.28,5.3,3.28,1855.1236456269198
4346,0.23,3,6,6,63.8,57.0,3.88,3.9,2.48,331.9013803095486
4347,1.06,4,6,4,62.3,58.0,6.52,6.49,4.05,6733.008287760873
4348,0.33,3,5,5,59.3,56.0,4.49,4.55,2.68,367.22235706378433
4349,1.01,1,5,2,58.2,61.0,6.48,6.52,3.78,4461.281696999204
4350,1.01,3,5,4,59.1,59.0,6.58,6.65,3.91,5818.739411307908
4351,1.32,4,5,2,60.6,60.0,7.05,7.1,4.29,7650.647956390299
4352,2.0,5,3,4,62.4,55.0,8.03,7.94,4.99,14188.505821954814
4353,0.73,4,4,1,62.5,58.0,5.82,5.74,3.61,1622.9941830780645
4354,0.71,4,6,3,59.2,59.0,5.83,5.86,3.46,3133.997816543455
4355,0.7,3,5,3,60.3,59.0,5.73,5.82,3.48,2571.2057371957944
4356,1.16,5,7,5,61.2,58.0,6.73,6.76,4.13,8610.211657141483
4357,2.01,3,1,2,63.3,56.0,7.86,7.96,5.01,12279.352267996432
4358,1.0,3,7,3,61.4,63.0,6.35,6.41,3.92,5846.846754411568
4359,1.04,1,4,2,66.1,60.0,6.32,6.23,4.15,4405.106775365179
4360,2.0,2,4,2,64.3,60.0,7.87,7.83,5.05,12995.690266500778
4361,0.42,5,5,6,61.6,56.0,4.85,4.83,2.98,1991.9143683134007
4362,1.0,2,3,3,64.9,56.0,6.24,6.31,4.07,4412.576315951226
4363,0.7,5,5,5,61.2,58.0,5.7,5.73,3.5,3928.6634515045025
4364,0.3,5,7,4,61.0,55.0,4.36,4.33,2.65,529.8720228314569
4365,0.4,4,7,4,62.5,59.0,4.72,4.66,2.93,1253.42365498638
4366,0.32,2,7,3,63.3,57.0,4.37,4.38,2.77,-283.3991569869122
4367,0.71,3,5,2,63.2,57.0,5.66,5.7,3.59,2135.4864399261005
4368,0.3,4,7,5,60.7,58.0,4.34,4.36,2.64,898.3201587691428
4369,0.77,5,5,3,61.7,56.0,5.85,5.91,3.63,3496.5708533467423
4370,1.08,4,3,4,62.4,58.0,6.56,6.49,4.07,5949.399127924522
4371,0.5,2,7,2,63.4,59.0,5.0,5.03,3.18,774.6579334409298
4372,0.57,5,6,5,61.4,57.0,5.32,5.37,3.28,3106.1463803752667
4373,0.73,2,6,4,64.2,54.0,5.68,5.72,3.66,3523.04399042546
4374,0.3,5,3,8,62.1,55.0,4.3,4.27,2.66,1345.0959311635288
4375,0.71,5,3,2,59.4,57.0,5.87,5.81,3.47,1806.2021222167623
4376,0.32,4,5,4,59.4,58.0,4.48,4.44,2.65,-89.0949781502286
4377,0.23,2,4,6,63.8,56.0,3.94,3.9,2.5,-462.80401922478814
4378,0.7,5,6,4,61.9,58.0,5.7,5.73,3.54,3724.857474421482
4379,0.7,2,3,3,63.8,58.0,5.66,5.59,3.59,1776.5003376614568
4380,0.54,5,4,6,60.6,56.0,5.26,5.27,3.19,2726.5622401663095
4381,0.3,4,2,5,61.6,61.0,4.28,4.23,2.62,-700.5924385458638
4382,0.71,3,6,4,61.6,56.0,5.74,5.81,3.56,3502.445952481139
4383,1.5,2,2,3,62.9,60.0,7.12,7.16,4.49,8486.25376030451
4384,1.12,4,5,5,61.8,59.0,6.75,6.65,4.14,7464.029460501848
4385,0.31,5,7,4,60.8,56.0,4.39,4.42,2.68,617.741222107782
4386,0.7,2,2,3,63.5,59.0,5.62,5.65,3.58,1456.7178181984564
4387,1.01,5,4,6,60.9,56.0,6.51,6.55,3.98,6856.414606153614
4388,0.32,3,7,3,63.1,57.0,4.38,4.37,2.76,-128.25879637857815
4389,1.63,5,3,4,62.4,55.0,7.53,7.57,4.71,10937.345448730763
4390,0.72,5,6,4,61.1,56.0,5.78,5.81,3.54,3900.5958729741324
4391,0.39,5,2,4,60.8,56.0,4.72,4.75,2.88,-278.2177809966188
4392,0.3,3,4,3,61.0,58.0,4.3,4.32,2.63,-1263.3447533202343
4393,1.22,3,1,2,62.2,60.0,6.77,6.89,4.25,5337.685525166702
4394,0.57,5,6,4,61.6,56.0,5.38,5.33,3.3,2582.5578838292477
4395,2.03,4,2,3,59.9,58.0,8.23,8.21,4.92,13453.602043166438
4396,0.54,5,4,3,61.7,55.0,5.24,5.27,3.24,1155.7967505282486
4397,0.72,5,3,5,61.6,55.0,5.76,5.8,3.56,3464.8368111311484
4398,0.44,3,6,6,59.6,59.0,4.98,4.99,2.97,2177.154565112387
4399,0.3,5,4,8,61.6,56.0,4.34,4.36,2.68,1664.878450626531
4400,2.01,3,2,5,62.9,59.0,7.94,8.03,5.02,14169.900277097493
4401,0.3,5,6,4,62.3,56.0,4.28,4.32,2.68,210.08950336845555
4402,0.31,5,4,7,61.2,56.0,4.34,4.38,2.67,1229.1591533568371
4403,0.5,4,5,3,62.5,59.0,5.03,4.99,3.13,968.9621122776143
4404,0.36,5,7,3,60.3,56.0,4.61,4.65,2.79,533.4987219433906
4405,0.5,5,3,5,62.6,53.0,5.09,5.14,3.2,1531.7144270519839
4406,0.33,3,2,6,61.6,57.0,4.43,4.45,2.73,-68.53670477920059
4407,0.97,3,4,7,61.9,54.0,6.33,6.36,3.93,6718.245584377664
4408,0.31,5,5,8,62.0,55.0,4.37,4.41,2.72,2072.5301693658603
4409,0.31,4,3,5,62.4,58.0,4.34,4.28,2.69,-292.94071980653644
4410,1.51,3,1,4,61.0,58.0,7.35,7.41,4.5,8933.069297272186
4411,0.32,2,2,4,63.2,56.0,4.32,4.38,2.75,-1358.7232577558989
4412,1.43,3,1,4,62.8,56.0,7.13,7.19,4.5,8230.115703061581
4413,1.0,3,4,4,62.9,56.0,6.27,6.42,3.99,5411.0876925685825
4414,1.32,5,4,2,62.9,57.0,6.98,6.94,4.38,7486.005797535632
4415,0.77,3,7,4,63.0,58.0,5.81,5.85,3.67,4349.443667602094
4416,0.23,3,6,7,60.2,59.0,3.97,4.01,2.4,855.4898768555677
4417,1.7,3,1,3,63.2,57.0,7.63,7.55,4.8,10078.995586976356
4418,0.33,3,4,7,61.2,57.0,4.47,4.5,2.74,1094.6168306928212
4419,1.06,5,5,1,62.1,55.0,6.54,6.57,4.07,4997.600639268147
4420,0.7,2,5,3,63.8,58.0,5.56,5.67,3.58,2416.0653765874613
4421,1.01,3,4,2,63.0,58.0,6.29,6.34,3.98,4451.779898752868
4422,1.1,4,3,4,62.5,58.0,6.59,6.54,4.1,6125.137526477172
4423,0.51,3,5,2,62.7,56.0,5.07,5.1,3.19,378.10245439958726
4424,2.01,3,2,5,59.7,63.0,8.24,8.15,4.89,14169.900277097493
4425,0.32,5,4,5,62.3,56.0,4.39,4.37,2.73,269.8513595411241
4426,1.01,2,6,3,63.3,57.0,6.33,6.37,4.02,5459.793073616558
4427,1.51,4,1,4,59.6,60.0,7.58,7.48,4.49,9088.20965788052
4428,0.32,4,7,2,62.5,58.0,4.38,4.33,2.72,-496.706932316265
4429,0.32,3,2,4,63.2,56.0,4.38,4.32,2.75,-1203.5828971475657
4430,1.2,5,2,3,62.6,58.0,6.74,6.71,4.21,6315.598863839739
4431,0.42,4,4,4,60.1,61.0,4.84,4.81,2.9,469.81449515002714
4432,2.02,5,5,2,62.7,57.0,8.07,7.93,5.03,13956.63226634143
4433,0.34,4,2,3,60.2,59.0,4.55,4.52,2.73,-1396.2926345325995
4434,0.52,3,4,5,62.2,63.0,5.22,5.13,3.22,1716.9546238509702
4435,1.09,4,2,4,61.3,58.0,6.63,6.58,4.05,5717.485807737845
4436,0.72,4,4,4,62.9,57.0,5.73,5.65,3.58,3105.8904734397966
4437,1.56,5,4,5,61.3,56.0,7.46,7.51,4.59,11165.632069805508
4438,0.39,5,6,4,60.5,56.0,4.75,4.77,2.88,1000.9122968553875
4439,1.04,4,2,3,62.5,62.0,6.45,6.39,4.01,4754.551314810196
4440,0.97,3,4,3,60.2,61.0,6.4,6.46,3.87,4623.891598193586
4441,1.4,4,5,4,60.7,58.0,7.26,7.17,4.38,9400.778543692943
4442,0.36,5,3,4,62.1,55.0,4.61,4.57,2.85,-222.04285936259475
4443,0.71,5,6,3,61.8,57.0,5.72,5.76,3.55,3289.138177151788
4444,1.01,2,6,4,63.7,56.0,6.29,6.27,4.0,5983.381570162577
4445,0.4,5,2,3,61.6,56.0,4.68,4.74,2.9,-713.9370782663136
4446,0.26,3,6,5,63.0,59.0,4.03,4.06,2.55,71.9204815925059
4447,0.33,5,3,2,61.1,57.0,4.46,4.48,2.73,-1532.8274502836111
4448,0.34,4,4,4,62.4,59.0,4.47,4.41,2.77,-233.1390990605778
4449,0.5,5,6,3,60.6,59.0,5.13,5.16,3.12,1443.8849923489488
4450,0.33,5,5,2,61.4,57.0,4.44,4.48,2.74,-893.2624113576085
4451,0.83,5,3,4,61.6,55.0,6.04,6.08,3.73,3907.8095066247097
4452,0.31,4,5,4,61.3,59.0,4.34,4.31,2.65,-176.96417742655376
4453,0.3,5,4,6,61.1,57.0,4.32,4.35,2.65,617.701457534492
4454,0.71,3,2,5,61.1,57.0,5.75,5.8,3.53,2746.9043711751547
4455,1.58,5,5,3,60.3,56.0,7.56,7.62,4.58,10613.975994729122
4456,0.7,5,3,3,62.5,56.0,5.64,5.69,3.54,2241.921419486456
4457,1.01,5,2,4,61.3,53.0,6.52,6.54,4.0,5169.672574135573
4458,0.61,3,3,6,61.4,57.0,5.46,5.5,3.36,2711.5833944209207
4459,1.0,4,5,4,58.6,61.0,6.53,6.5,3.82,5886.010572639918
4460,0.9,3,6,3,61.7,58.0,6.15,6.2,3.81,4648.372242185309
4461,0.9,5,4,2,61.4,56.0,6.19,6.23,3.81,3795.4994279299535
4462,0.42,3,2,5,60.4,60.0,4.82,4.88,2.93,198.69759216171042
4463,1.23,5,4,6,62.7,56.0,6.81,6.84,4.28,8789.536990232778
4464,0.78,3,5,5,63.3,56.0,5.84,5.89,3.71,4321.336324498441
4465,0.9,2,4,2,63.3,59.0,6.07,6.12,3.86,3330.078346104954
4466,1.51,5,1,4,61.1,57.0,7.36,7.3,4.48,9243.350018488856
4467,0.33,5,4,4,61.2,55.0,4.46,4.49,2.74,-165.8679377285698
4468,0.7,3,5,7,63.3,62.0,5.67,5.57,3.56,4665.559723379874
4469,1.09,5,7,3,61.9,57.0,6.57,6.61,4.08,6947.9502691151665
4470,1.08,4,2,3,62.2,58.0,6.6,6.56,4.09,5106.028111915501
4471,0.3,5,3,6,62.1,54.0,4.32,4.35,2.69,297.91893807149063
4472,0.46,3,5,3,63.1,56.0,4.9,4.87,3.08,462.3449545639787
4473,0.3,5,6,6,62.1,54.0,4.32,4.35,2.69,1257.2664964604937
4474,1.24,3,1,2,60.4,61.0,6.85,6.92,4.16,5513.423923719356
4475,1.15,3,3,3,62.4,57.0,6.68,6.71,4.18,5885.754665704446
4476,1.22,5,3,2,61.7,56.0,6.91,6.83,4.24,6287.531285309373
4477,1.03,4,3,3,62.5,59.0,6.46,6.41,4.02,4986.464634996873
4478,0.3,5,4,4,61.9,57.0,4.26,4.3,2.65,-429.4755355575471
4479,0.27,5,5,8,61.8,55.0,4.16,4.19,2.58,1721.053372260556
4480,0.71,5,4,7,62.8,56.0,5.71,5.76,3.6,4743.927124409864
4481,1.04,3,5,2,63.2,58.0,6.39,6.34,4.02,5035.170016044847
4482,1.14,5,4,7,61.1,58.0,6.74,6.77,4.13,8522.302693291867
4483,0.74,3,6,2,63.1,57.0,5.8,5.76,3.65,2718.8765572180782
4484,1.05,3,5,8,59.7,55.0,6.66,6.73,4.0,8264.570194597292
4485,1.12,1,2,2,64.6,57.0,6.5,6.47,4.19,4468.495330649783
4486,1.1,5,3,2,63.1,58.0,6.54,6.53,4.12,5233.100893993467
4487,0.31,4,7,3,60.0,61.0,4.43,4.41,2.65,-60.987635046570176
4488,0.71,3,3,3,60.7,60.0,5.73,5.76,3.49,2019.509897546117
4489,1.01,4,5,5,62.4,61.0,6.39,6.36,3.98,6497.468268462262
4490,0.33,3,4,6,60.9,59.0,4.45,4.49,2.72,571.0283341468021
4491,0.91,2,7,3,63.1,61.0,6.1,6.16,3.87,4900.883600316303
4492,0.5,4,5,4,61.4,60.0,5.13,5.17,3.16,1492.5506088236343
4493,0.27,3,6,6,61.8,59.0,4.14,4.18,2.57,683.378177414852
4494,0.32,5,5,4,62.4,54.0,4.38,4.4,2.74,66.04538245810545
4495,0.55,5,6,3,60.8,56.0,5.31,5.34,3.24,1883.2309887305764
4496,0.52,5,2,6,62.2,57.0,5.18,5.11,3.2,1911.2588026876547
